"ExternalRiskEstimate<0.3";"ExternalRiskEstimate<0.65";"ExternalRiskEstimate<0.80";"NumSatisfactoryTrades<0.5";"TradeOpenTime<0.6";"TradeOpenTime<0.75";"TradeFrequency<0.45";"TradeFrequency<0.6";"Delinquency<0.5";"Delinquency<0.75";"Delinquency<0.8";"Installment<0.5";"Installment<0.7";"Inquiry<0.55";"Inquiry<0.75";"RevolvingBalance<0.4";"RevolvingBalance<0.6";"RevolvingBalance<0.85";"Utilization<0.6";"TradeWBalance<0.3";"TradeWBalance<0.6";"RiskPerform"
0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1
0;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1
0;0;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0
0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1
0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1
0;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;1;1
0;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0
0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;1
0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1
0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0
0;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0
0;0;0;0;1;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0
0;0;1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1
1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1
0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
0;0;1;0;0;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1
0;0;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1
0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;0;1;1
0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0
0;0;1;0;1;1;0;1;0;1;1;0;1;0;0;0;1;1;1;0;0;0
0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;0
0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1
1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1
1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1
0;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0
0;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1
0;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0
0;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1
0;1;1;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1
1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0
1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1
0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1
0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0
0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;0
0;0;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1
0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1
0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;0
0;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1
1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1
0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0
0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1
0;0;1;0;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0
0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
0;0;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1
1;1;1;0;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1
0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0
0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0
1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0
0;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0
0;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0
0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;0
0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0
0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0
0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0
0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0
0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0
0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1
1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0
0;1;1;0;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0
0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0
0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0
0;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;1;1;0;1;0
1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1
0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0
0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1
0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0
0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0
0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0
1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1
0;0;1;0;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1
0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;0;1;1
0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;0;1;0
0;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0
0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0
0;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0
0;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0
0;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;0;1;1
0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0
0;0;0;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0
0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0
0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0
0;1;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
1;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0
0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0
0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;0;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1
0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0
0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0
0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0
0;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0
0;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;1;1
0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0
0;0;1;0;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;0
0;0;0;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;1;1
1;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1
0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;1
0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0
0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0
1;1;1;0;0;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1
0;0;1;0;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0
0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;1;0
1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0
1;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0
0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0
1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1
1;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1
1;1;1;0;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;1;1;1
0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0
0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0
0;1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0
0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0
1;1;1;1;0;1;0;0;0;1;1;0;1;0;0;1;1;1;1;1;1;1
0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1
0;0;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1
0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;0;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0
0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0
0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;0
0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0
1;1;1;0;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;1;1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;0;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0
0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0
0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0
0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0
0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0
1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1
1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1
0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0
0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0
0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0
0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0
0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0
0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0
1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;1;1;0;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1
0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0
1;1;1;0;0;1;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1
0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0
0;0;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0
0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;1
1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;0
0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0
0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1
0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;0;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0
1;1;1;0;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;1
0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;1;1
0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0
0;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1
0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0
0;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1
0;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;1
1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1
1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1
1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;0
0;0;1;0;1;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1
0;0;0;1;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0
0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1
0;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0
1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1
0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;0
0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;1;0;0;1
0;0;0;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0
1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0
0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0
0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0
0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1
0;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0
1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1
0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;1;1
0;1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0
0;0;0;1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;1;0
0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
0;0;1;0;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0
0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1
1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;1;1;1;1;0;1;0
0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
0;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0
0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1
0;1;1;1;0;1;0;0;0;1;1;0;1;0;0;1;1;1;1;0;1;0
0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;1;1;1;0;0;1;0
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;0
0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0
0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;0;1;1
1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1
0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0
1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1
0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0
0;1;1;0;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1
0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;0;0
0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1
0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;1
0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0
0;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;0
0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;1;1;1;0;1;1
0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1
0;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;1;0;1;1
0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1
0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;1;1;0;1;0
0;0;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1
0;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0
0;1;1;0;0;1;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1
0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;0
0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0
0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0
1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1
0;1;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;1
0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0
0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0
0;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1
0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0
0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0
0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;0;1;1
0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0
0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0
0;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0
0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;1;0;1;0
0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0
1;1;1;0;0;1;0;0;1;1;1;0;1;0;0;0;1;1;1;0;1;0
0;1;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1
0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0
1;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1
0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1
0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;1
0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0
0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1
0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;1;1
0;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0;1
0;0;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;1;1;0;1;0
0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0
0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0
0;0;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;0;1;1
0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0
0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;0
0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;0;0;0
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0
0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0
0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0
0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;1;1
1;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1
0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0
0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;0
0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0
0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0
0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0
0;1;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0
0;0;1;0;0;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0
0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;0
0;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;1;0;1;1
0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;1;1;1
0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0
0;0;1;0;1;1;0;0;0;1;1;0;1;0;0;1;1;1;1;0;1;0
0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1
0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1
0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0
1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1
0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;1
0;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0
1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1
0;1;1;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0
0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0
0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;1;0;1;0
0;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0
0;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0
0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0
1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;1;1;0;1;1
